gene_a	gene_b	weight	abs_weight	edge_type
PGR	SPARCL1	0.725762	0.725762	positive
PGR	SPON1	0.663571	0.663571	positive
PGR	SVEP1	0.682653	0.682653	positive
PGR	SYNPO	0.63287	0.63287	positive
PGR	SYNPO2	0.672582	0.672582	positive
PGR	TBX5	0.691387	0.691387	positive
PGR	TCF4	0.618525	0.618525	positive
PGR	TEK	0.610627	0.610627	positive
PGR	TGFBR2	0.617327	0.617327	positive
PGR	TMEM119	0.639463	0.639463	positive
PGR	TNS1	0.622489	0.622489	positive
PGR	ZCCHC24	0.69451	0.69451	positive
PGR	ZEB1	0.683483	0.683483	positive
PGR	ZEB2	0.624851	0.624851	positive
PGR	ZFPM2	0.661596	0.661596	positive
PGR	ZNF423	0.639108	0.639108	positive
PIK3R1	ANKRD44	0.60258	0.60258	positive
PIK3R1	MRPL12	-0.609844	0.609844	negative
PIK3R1	RBMS3	0.613822	0.613822	positive
PIK3R1	SLIT2	0.627811	0.627811	positive
PIK3R1	SMARCA2	0.608759	0.608759	positive
PKNOX2	BTNL9	0.605155	0.605155	positive
PKNOX2	DACH1	0.613141	0.613141	positive
PKNOX2	HIGD1B	0.62353	0.62353	positive
PKNOX2	PRG4	0.605476	0.605476	positive
PKNOX2	PTGDS	0.642354	0.642354	positive
PKNOX2	PTGIR	0.660628	0.660628	positive
PKNOX2	PTH1R	0.616235	0.616235	positive
PKNOX2	RAI2	0.666312	0.666312	positive
PKNOX2	RASL12	0.654497	0.654497	positive
PKNOX2	RASSF2	0.621647	0.621647	positive
PKNOX2	REM1	0.626957	0.626957	positive
PKNOX2	RHOJ	0.716464	0.716464	positive
PKNOX2	ROBO4	0.650447	0.650447	positive
PKNOX2	S1PR1	0.693691	0.693691	positive
PKNOX2	SCN4B	0.694667	0.694667	positive
PKNOX2	SELP	0.646854	0.646854	positive
PKNOX2	SH2D3C	0.666502	0.666502	positive
PKNOX2	SLIT2	0.616678	0.616678	positive
PKNOX2	SLIT3	0.684308	0.684308	positive
PKNOX2	SPARCL1	0.750029	0.750029	positive
PKNOX2	SPON1	0.600673	0.600673	positive
PKNOX2	STARD8	0.655404	0.655404	positive
PKNOX2	SULT1C4	0.680294	0.680294	positive
PKNOX2	SVEP1	0.696601	0.696601	positive
PKNOX2	SYNPO2	0.600892	0.600892	positive
PKNOX2	TAL1	0.700474	0.700474	positive
PKNOX2	TBX2	0.618726	0.618726	positive
PKNOX2	TBX4	0.675983	0.675983	positive
PKNOX2	TBX5	0.685281	0.685281	positive
PKNOX2	TCF4	0.602472	0.602472	positive
PKNOX2	TEK	0.694726	0.694726	positive
PKNOX2	THSD1	0.677425	0.677425	positive
PKNOX2	TIE1	0.612121	0.612121	positive
PKNOX2	TNXB	0.660946	0.660946	positive
PKNOX2	USHBP1	0.608314	0.608314	positive
PKNOX2	VWF	0.633466	0.633466	positive
PKNOX2	ZEB2	0.615462	0.615462	positive
PODN	ACTA2	0.673304	0.673304	positive
PODN	AEBP1	0.737087	0.737087	positive
PODN	ANTXR1	0.62051	0.62051	positive
PODN	ASPN	0.616709	0.616709	positive
PODN	BGN	0.728765	0.728765	positive
PODN	BNC2	0.629044	0.629044	positive
PODN	BOC	0.69059	0.69059	positive
PODN	CCDC80	0.615133	0.615133	positive
PODN	CDH11	0.602957	0.602957	positive
PODN	CNN1	0.653203	0.653203	positive
PODN	COL10A1	0.602198	0.602198	positive
PODN	COL16A1	0.610741	0.610741	positive
PODN	COL6A3	0.615742	0.615742	positive
PODN	COL8A1	0.63159	0.63159	positive
PODN	COL8A2	0.613836	0.613836	positive
PODN	CPZ	0.622061	0.622061	positive
PODN	CXCL12	0.631371	0.631371	positive
PODN	DACT3	0.706448	0.706448	positive
PODN	DKK3	0.640479	0.640479	positive
PODN	DPT	0.63144	0.63144	positive
PODN	EFEMP2	0.614478	0.614478	positive
PODN	EMILIN1	0.612931	0.612931	positive
PODN	FBLN1	0.610886	0.610886	positive
PODN	FBLN2	0.601166	0.601166	positive
PODN	FBN1	0.637616	0.637616	positive
PODN	FBXL7	0.61372	0.61372	positive
PODN	FGF7	0.641542	0.641542	positive
PODN	GAS6	0.627408	0.627408	positive
PODN	GLT8D2	0.602003	0.602003	positive
PODN	HEPH	0.626759	0.626759	positive
PODN	HSPB2	0.655993	0.655993	positive
PODN	IGFBP7	0.610624	0.610624	positive
PODN	ISLR	0.663078	0.663078	positive
PODN	ISM1	0.688056	0.688056	positive
PODN	ITGBL1	0.793617	0.793617	positive
PODN	KIAA1755	0.628968	0.628968	positive
PODN	LMCD1	0.613035	0.613035	positive
PODN	LOXL1	0.635593	0.635593	positive
PODN	LRP1	0.612943	0.612943	positive
PODN	LRRN4CL	0.639148	0.639148	positive
PODN	LUM	0.690873	0.690873	positive
PODN	MMP2	0.712427	0.712427	positive
PODN	MRGPRF	0.651656	0.651656	positive
PODN	PAMR1	0.602923	0.602923	positive
PODN	PDGFRA	0.732892	0.732892	positive
PODN	PLN	0.61593	0.61593	positive
PODN	PLXDC2	0.627756	0.627756	positive
PODN	PRDM6	0.738844	0.738844	positive
PODN	PRELP	0.819297	0.819297	positive
PODN	PRKG1	0.651926	0.651926	positive
PODN	PTGIR	0.725121	0.725121	positive
PODN	RAI2	0.68506	0.68506	positive
PODN	RECK	0.609237	0.609237	positive
PODN	REM1	0.610324	0.610324	positive
PODN	SCARF2	0.679896	0.679896	positive
PODN	SFRP4	0.689772	0.689772	positive
PODN	SGCD	0.770283	0.770283	positive
PODN	SLIT3	0.674684	0.674684	positive
PODN	SMOC2	0.654899	0.654899	positive
PODN	SPARCL1	0.649247	0.649247	positive
PODN	SPON1	0.774251	0.774251	positive
PODN	SSC5D	0.81329	0.81329	positive
PODN	SVEP1	0.675775	0.675775	positive
PODN	SYNPO	0.630356	0.630356	positive
PODN	SYNPO2	0.672997	0.672997	positive
PODN	TAGLN	0.648658	0.648658	positive
PODN	TBX5	0.749216	0.749216	positive
PODN	TIMP3	0.619946	0.619946	positive
PODN	TMEM119	0.753086	0.753086	positive
PODN	TMEM204	0.614504	0.614504	positive
PODN	WNT2	0.604662	0.604662	positive
PODN	ZCCHC24	0.718784	0.718784	positive
PODN	ZEB1	0.61471	0.61471	positive
PODN	ZFPM2	0.659212	0.659212	positive
PODN	ZNF423	0.680575	0.680575	positive
PODN	ZNF521	0.665395	0.665395	positive
PRDM6	ACTA2	0.65255	0.65255	positive
PRDM6	ACTG2	0.626141	0.626141	positive
PRDM6	AEBP1	0.658263	0.658263	positive
PRDM6	ASPN	0.600824	0.600824	positive
PRDM6	BGN	0.644693	0.644693	positive
PRDM6	BOC	0.641226	0.641226	positive
PRDM6	CDH11	0.635048	0.635048	positive
PRDM6	CNN1	0.636078	0.636078	positive
PRDM6	DACT3	0.77881	0.77881	positive
PRDM6	DKK3	0.606228	0.606228	positive
PRDM6	FBLN1	0.615906	0.615906	positive
PRDM6	FBXL7	0.629429	0.629429	positive
PRDM6	FGF7	0.60637	0.60637	positive
PRDM6	HEPH	0.644979	0.644979	positive
PRDM6	HSPB2	0.647602	0.647602	positive
PRDM6	ISLR	0.617815	0.617815	positive
PRDM6	ISM1	0.677681	0.677681	positive
PRDM6	ITGBL1	0.671639	0.671639	positive
PRDM6	KCNMB1	0.605931	0.605931	positive
PRDM6	LUM	0.651086	0.651086	positive
PRDM6	MEIS1	0.625163	0.625163	positive
PRDM6	MMP2	0.659645	0.659645	positive
PRDM6	MRGPRF	0.615845	0.615845	positive
PRDM6	MYL9	0.615295	0.615295	positive
PRDM6	NEGR1	0.610356	0.610356	positive
PRDM6	PDGFRA	0.647476	0.647476	positive
PRDM6	PLXDC2	0.600316	0.600316	positive
PRDM6	PRELP	0.711081	0.711081	positive
PRDM6	PRKG1	0.606036	0.606036	positive
PRDM6	PTGIR	0.678694	0.678694	positive
PRDM6	PTPRD	0.661509	0.661509	positive
PRDM6	RAI2	0.699434	0.699434	positive
PRDM6	SCARF2	0.63564	0.63564	positive
PRDM6	SGCD	0.758864	0.758864	positive
PRDM6	SGIP1	0.668629	0.668629	positive
PRDM6	SLIT3	0.607841	0.607841	positive
PRDM6	SPON1	0.736138	0.736138	positive
PRDM6	SSC5D	0.719663	0.719663	positive
PRDM6	SVEP1	0.602849	0.602849	positive
PRDM6	SYNPO	0.604591	0.604591	positive
PRDM6	SYNPO2	0.62314	0.62314	positive
PRDM6	TAGLN	0.629962	0.629962	positive
PRDM6	TBX2	0.628531	0.628531	positive
PRDM6	TBX4	0.649965	0.649965	positive
PRDM6	TBX5	0.801269	0.801269	positive
PRDM6	TCF4	0.602413	0.602413	positive
PRDM6	TMEM119	0.62852	0.62852	positive
PRDM6	TMEM47	0.612222	0.612222	positive
PRDM6	WFDC1	0.627739	0.627739	positive
PRDM6	ZCCHC24	0.706554	0.706554	positive
PRDM6	ZEB1	0.642635	0.642635	positive
PRDM6	ZFPM2	0.645936	0.645936	positive
PRDM6	ZNF423	0.683694	0.683694	positive
PRDM6	ZNF521	0.684787	0.684787	positive
PRELP	ACTA2	0.696197	0.696197	positive
PRELP	AEBP1	0.729973	0.729973	positive
PRELP	ANTXR1	0.629069	0.629069	positive
PRELP	ASPN	0.64188	0.64188	positive
PRELP	BGN	0.744828	0.744828	positive
PRELP	CNN1	0.656627	0.656627	positive
PRELP	COL10A1	0.645034	0.645034	positive
PRELP	COL8A1	0.650409	0.650409	positive
PRELP	COL8A2	0.607949	0.607949	positive
PRELP	COX7A1	0.603152	0.603152	positive
PRELP	CPXM2	0.622218	0.622218	positive
PRELP	DACT3	0.705693	0.705693	positive
PRELP	DKK3	0.674741	0.674741	positive
PRELP	DPT	0.624679	0.624679	positive
PRELP	FBN1	0.602834	0.602834	positive
PRELP	FGF7	0.622925	0.622925	positive
PRELP	FIBIN	0.601445	0.601445	positive
PRELP	GAS6	0.616158	0.616158	positive
PRELP	HEPH	0.610163	0.610163	positive
PRELP	HSPB2	0.676152	0.676152	positive
PRELP	ISLR	0.642559	0.642559	positive
PRELP	ISM1	0.636257	0.636257	positive
PRELP	ITGBL1	0.829561	0.829561	positive
PRELP	KIAA1755	0.609748	0.609748	positive
PRELP	LMCD1	0.610189	0.610189	positive
PRELP	LUM	0.715112	0.715112	positive
PRELP	MMP2	0.659441	0.659441	positive
PRELP	MYL9	0.634488	0.634488	positive
PRELP	PDGFRA	0.735681	0.735681	positive
PRELP	PLN	0.657589	0.657589	positive
PRELP	PLXDC2	0.610476	0.610476	positive
PRELP	PRKG1	0.650019	0.650019	positive
PRELP	PTGIR	0.729844	0.729844	positive
PRELP	PTGIS	0.612461	0.612461	positive
PRELP	RAI2	0.664934	0.664934	positive
PRELP	SCARF2	0.647425	0.647425	positive
PRELP	SFRP4	0.738607	0.738607	positive
PRELP	SGCD	0.753988	0.753988	positive
PRELP	SGIP1	0.607447	0.607447	positive
PRELP	SLIT3	0.632744	0.632744	positive
PRELP	SMOC2	0.637336	0.637336	positive
PRELP	SPARCL1	0.624507	0.624507	positive
PRELP	SPON1	0.717997	0.717997	positive
PRELP	SSC5D	0.764203	0.764203	positive
PRELP	SVEP1	0.663565	0.663565	positive
PRELP	SYNPO	0.614717	0.614717	positive
PRELP	SYNPO2	0.666145	0.666145	positive
PRELP	TAGLN	0.663113	0.663113	positive
PRELP	TBX5	0.762614	0.762614	positive
PRELP	TIMP3	0.621906	0.621906	positive
PRELP	TMEM119	0.729874	0.729874	positive
PRELP	TMEM47	0.626474	0.626474	positive
PRELP	WNT2	0.603044	0.603044	positive
PRELP	ZCCHC24	0.695223	0.695223	positive
PRELP	ZFPM2	0.631293	0.631293	positive
PRELP	ZNF423	0.608323	0.608323	positive
PREX1	ABI3	0.721749	0.721749	positive
PREX1	ACAP1	0.627723	0.627723	positive
PREX1	ACE	0.605436	0.605436	positive
PREX1	AGAP2	0.72095	0.72095	positive
PREX1	AKNA	0.698318	0.698318	positive
PREX1	ANKRD44	0.628197	0.628197	positive
PREX1	AOAH	0.748321	0.748321	positive
PREX1	APBB1IP	0.690829	0.690829	positive
PREX1	APOL3	0.644812	0.644812	positive
PREX1	ARHGAP15	0.619629	0.619629	positive
PREX1	ARHGAP25	0.752777	0.752777	positive
PREX1	ARHGAP30	0.786025	0.786025	positive
PREX1	ARHGAP9	0.688488	0.688488	positive
PREX1	BIN2	0.72146	0.72146	positive
PREX1	BTK	0.675403	0.675403	positive
PREX1	C1ORF162	0.600842	0.600842	positive
PREX1	C1QA	0.635845	0.635845	positive
PREX1	C1QB	0.643651	0.643651	positive
PREX1	C1QC	0.663717	0.663717	positive
PREX1	C3AR1	0.671266	0.671266	positive
PREX1	CCR2	0.631156	0.631156	positive
PREX1	CCR5	0.708014	0.708014	positive
PREX1	CD14	0.605055	0.605055	positive
PREX1	CD163	0.693537	0.693537	positive
PREX1	CD180	0.654338	0.654338	positive
PREX1	CD209	0.61515	0.61515	positive
PREX1	CD22	0.646841	0.646841	positive
PREX1	CD226	0.675117	0.675117	positive
PREX1	CD247	0.641703	0.641703	positive
PREX1	CD28	0.663042	0.663042	positive
PREX1	CD300C	0.638346	0.638346	positive
PREX1	CD33	0.622653	0.622653	positive
PREX1	CD37	0.734345	0.734345	positive
PREX1	CD3E	0.670981	0.670981	positive
PREX1	CD5	0.648939	0.648939	positive
PREX1	CD53	0.701021	0.701021	positive
PREX1	CD6	0.63414	0.63414	positive
PREX1	CD68	0.627288	0.627288	positive
PREX1	CD72	0.607514	0.607514	positive
PREX1	CD84	0.741959	0.741959	positive
PREX1	CD86	0.650111	0.650111	positive
PREX1	CIITA	0.668793	0.668793	positive
PREX1	CLEC10A	0.655981	0.655981	positive
PREX1	CMKLR1	0.758322	0.758322	positive
PREX1	CORO1A	0.655092	0.655092	positive
PREX1	CR1	0.694305	0.694305	positive
PREX1	CSF1R	0.716445	0.716445	positive
PREX1	CSF2RB	0.779499	0.779499	positive
PREX1	CYBB	0.695266	0.695266	positive
PREX1	CYTH4	0.729466	0.729466	positive
PREX1	CYTIP	0.632819	0.632819	positive
PREX1	DAB2	0.624143	0.624143	positive
PREX1	DOCK10	0.704598	0.704598	positive
PREX1	DOCK11	0.647488	0.647488	positive
PREX1	DOCK2	0.810474	0.810474	positive
PREX1	DOCK8	0.689398	0.689398	positive
PREX1	DOK2	0.68567	0.68567	positive
PREX1	DOK3	0.676247	0.676247	positive
PREX1	DPEP2	0.623345	0.623345	positive
PREX1	EMILIN2	0.609829	0.609829	positive
PREX1	EVI2B	0.701942	0.701942	positive
PREX1	FAM78A	0.821364	0.821364	positive
PREX1	FCGR2C	0.600653	0.600653	positive
PREX1	FERMT3	0.728232	0.728232	positive
PREX1	FGD2	0.707048	0.707048	positive
PREX1	FGD3	0.643889	0.643889	positive
PREX1	FGL2	0.648055	0.648055	positive
PREX1	FGR	0.702041	0.702041	positive
PREX1	FMNL1	0.624783	0.624783	positive
PREX1	FMNL3	0.76345	0.76345	positive
PREX1	FNBP1	0.628385	0.628385	positive
PREX1	FOXP3	0.606062	0.606062	positive
PREX1	FPR3	0.67819	0.67819	positive
PREX1	FRMD4A	0.609722	0.609722	positive
PREX1	GAB3	0.698179	0.698179	positive
PREX1	GAL3ST4	0.61018	0.61018	positive
PREX1	GBP4	0.616579	0.616579	positive
PREX1	GIMAP1	0.780762	0.780762	positive
PREX1	GIMAP4	0.75191	0.75191	positive
PREX1	GIMAP5	0.713084	0.713084	positive
PREX1	GIMAP7	0.704181	0.704181	positive
PREX1	GJD3	0.617054	0.617054	positive
PREX1	GPR65	0.642449	0.642449	positive
PREX1	GRAP2	0.605276	0.605276	positive
PREX1	HAVCR2	0.647368	0.647368	positive
PREX1	HCK	0.630132	0.630132	positive
PREX1	HCLS1	0.664546	0.664546	positive
PREX1	HLA-DOA	0.642393	0.642393	positive
PREX1	HRH2	0.613447	0.613447	positive
PREX1	HVCN1	0.640001	0.640001	positive
PREX1	IFFO1	0.694024	0.694024	positive
PREX1	IGSF6	0.611278	0.611278	positive
PREX1	IKZF1	0.788475	0.788475	positive
PREX1	IL10RA	0.772161	0.772161	positive
PREX1	IL12RB1	0.718602	0.718602	positive
PREX1	IL21R	0.686232	0.686232	positive
PREX1	IL2RB	0.624909	0.624909	positive
PREX1	IL7R	0.666998	0.666998	positive
PREX1	INPP5D	0.714078	0.714078	positive
PREX1	IRF8	0.722811	0.722811	positive
PREX1	ITGA4	0.696529	0.696529	positive
PREX1	ITGAL	0.736529	0.736529	positive
PREX1	ITGAM	0.643632	0.643632	positive
PREX1	ITGAX	0.672126	0.672126	positive
PREX1	ITGB2	0.653891	0.653891	positive
PREX1	ITK	0.686743	0.686743	positive
PREX1	JAK2	0.610733	0.610733	positive
PREX1	JAK3	0.602337	0.602337	positive
PREX1	KCNAB2	0.760268	0.760268	positive
PREX1	KLHL6	0.727609	0.727609	positive
PREX1	LAIR1	0.71789	0.71789	positive
PREX1	LAPTM5	0.677211	0.677211	positive
PREX1	LCK	0.627068	0.627068	positive
PREX1	LCP1	0.687987	0.687987	positive
PREX1	LCP2	0.743189	0.743189	positive
PREX1	LILRA6	0.609951	0.609951	positive
PREX1	LILRB1	0.752288	0.752288	positive
PREX1	LILRB2	0.697795	0.697795	positive
PREX1	LILRB3	0.628415	0.628415	positive
PREX1	LILRB4	0.67349	0.67349	positive
PREX1	LILRB5	0.648559	0.648559	positive
PREX1	LMO2	0.605417	0.605417	positive
PREX1	LPXN	0.672119	0.672119	positive
PREX1	LRP1	0.615588	0.615588	positive
PREX1	LRRC25	0.692765	0.692765	positive
PREX1	LRRC8C	0.642902	0.642902	positive
PREX1	LSP1	0.611975	0.611975	positive
PREX1	MAFB	0.691458	0.691458	positive
PREX1	MAP4K1	0.660444	0.660444	positive
PREX1	MFNG	0.628981	0.628981	positive
PREX1	MNDA	0.612845	0.612845	positive
PREX1	MS4A4A	0.620078	0.620078	positive
PREX1	MS4A6A	0.636316	0.636316	positive
PREX1	MS4A7	0.622594	0.622594	positive
PREX1	MYO1F	0.7801	0.7801	positive
PREX1	MYO9B	0.652212	0.652212	positive
PREX1	NCF1	0.679698	0.679698	positive
PREX1	NCF1C	0.656522	0.656522	positive
PREX1	NCKAP1L	0.776825	0.776825	positive
PREX1	NFAM1	0.759977	0.759977	positive
PREX1	NLRC3	0.696277	0.696277	positive
PREX1	NLRC4	0.610959	0.610959	positive
PREX1	NLRP3	0.727617	0.727617	positive
PREX1	P2RX7	0.691332	0.691332	positive
PREX1	P2RY10	0.637005	0.637005	positive
PREX1	P2RY13	0.673653	0.673653	positive
PREX1	P2RY8	0.651489	0.651489	positive
PREX1	PARVG	0.693533	0.693533	positive
PREX1	PDCD1LG2	0.612417	0.612417	positive
PREX1	PIK3AP1	0.662	0.662	positive
PREX1	PIK3CD	0.645646	0.645646	positive
PREX1	PIK3CG	0.725944	0.725944	positive
PREX1	PIK3R5	0.784153	0.784153	positive
PREX1	PIK3R6	0.699999	0.699999	positive
PREX1	PILRA	0.630732	0.630732	positive
PREX1	PLCG2	0.639846	0.639846	positive
PREX1	PLCL2	0.609101	0.609101	positive
PREX1	PLEK	0.723322	0.723322	positive
PREX1	PLEKHO2	0.752218	0.752218	positive
PREX1	PLXNC1	0.645329	0.645329	positive
PREX1	PPP1R16B	0.75864	0.75864	positive
PREX1	PRKCB	0.694507	0.694507	positive
PREX1	PRKCH	0.60161	0.60161	positive
PREX1	PSTPIP1	0.671232	0.671232	positive
PREX1	PTAFR	0.611023	0.611023	positive
PREX1	PTGER4	0.720201	0.720201	positive
PREX1	PTPN7	0.671932	0.671932	positive
PREX1	PTPRC	0.739054	0.739054	positive
PREX1	RAPGEF1	0.625344	0.625344	positive
PREX1	RASAL3	0.717269	0.717269	positive
PREX1	RASGRP2	0.659176	0.659176	positive
PREX1	RASGRP3	0.636266	0.636266	positive
PREX1	RASGRP4	0.650282	0.650282	positive
PREX1	RASSF2	0.70569	0.70569	positive
PREX1	RCSD1	0.81058	0.81058	positive
PREX1	RIN3	0.61993	0.61993	positive
PREX1	RTN1	0.621198	0.621198	positive
PREX1	RUNX3	0.675489	0.675489	positive
PREX1	S1PR1	0.612724	0.612724	positive
PREX1	SAMD3	0.609	0.609	positive
PREX1	SAMHD1	0.674868	0.674868	positive
PREX1	SAMSN1	0.603666	0.603666	positive
PREX1	SASH3	0.732898	0.732898	positive
PREX1	SELPLG	0.709008	0.709008	positive
PREX1	SERPING1	0.623659	0.623659	positive
PREX1	SH2B3	0.803362	0.803362	positive
PREX1	SH2D3C	0.717669	0.717669	positive
PREX1	SIGLEC1	0.661621	0.661621	positive
PREX1	SIGLEC10	0.694791	0.694791	positive
PREX1	SIGLEC5	0.654577	0.654577	positive
PREX1	SIGLEC7	0.660215	0.660215	positive
PREX1	SIGLEC9	0.655317	0.655317	positive
PREX1	SIRPA	0.761007	0.761007	positive
PREX1	SIRPB1	0.660398	0.660398	positive
PREX1	SIRPB2	0.678333	0.678333	positive
PREX1	SIRPG	0.605726	0.605726	positive
PREX1	SLA	0.752911	0.752911	positive
PREX1	SLAMF1	0.665518	0.665518	positive
PREX1	SLAMF6	0.646304	0.646304	positive
PREX1	SLAMF8	0.690598	0.690598	positive
PREX1	SLC15A3	0.670852	0.670852	positive
PREX1	SLC1A3	0.657537	0.657537	positive
PREX1	SLC2A9	0.61182	0.61182	positive
PREX1	SLC37A2	0.62203	0.62203	positive
PREX1	SLC7A7	0.629022	0.629022	positive
PREX1	SLC8A1	0.625978	0.625978	positive
PREX1	SLCO2B1	0.726767	0.726767	positive
PREX1	SNX20	0.727604	0.727604	positive
PREX1	SP140	0.643013	0.643013	positive
PREX1	SPI1	0.685277	0.685277	positive
PREX1	SPN	0.700824	0.700824	positive
PREX1	SPOCK2	0.605227	0.605227	positive
PREX1	STAB1	0.67644	0.67644	positive
PREX1	STARD8	0.784503	0.784503	positive
PREX1	STK10	0.766968	0.766968	positive
PREX1	STX11	0.696552	0.696552	positive
PREX1	TAGAP	0.717954	0.717954	positive
PREX1	TBC1D10C	0.605709	0.605709	positive
PREX1	TBC1D2B	0.627033	0.627033	positive
PREX1	TFEC	0.657919	0.657919	positive
PREX1	TIGIT	0.624534	0.624534	positive
PREX1	TLN1	0.619092	0.619092	positive
PREX1	TLR4	0.695496	0.695496	positive
PREX1	TLR7	0.661167	0.661167	positive
PREX1	TLR8	0.672394	0.672394	positive
PREX1	TNFAIP3	0.619054	0.619054	positive
PREX1	TNFRSF1B	0.738597	0.738597	positive
PREX1	TNFRSF8	0.627785	0.627785	positive
PREX1	TNFSF13B	0.634571	0.634571	positive
PREX1	TNFSF8	0.671211	0.671211	positive
PREX1	TRAF3IP3	0.669767	0.669767	positive
PREX1	TRPV2	0.694654	0.694654	positive
PREX1	VASH1	0.69124	0.69124	positive
PREX1	WAS	0.778658	0.778658	positive
PREX1	WIPF1	0.758084	0.758084	positive
PREX1	ZAP70	0.62578	0.62578	positive
PREX1	ZEB2	0.770977	0.770977	positive
PREX1	ZNF831	0.690125	0.690125	positive
PRG4	SCN4B	0.662406	0.662406	positive
PRG4	SLIT3	0.607765	0.607765	positive
PRG4	SPARCL1	0.616382	0.616382	positive
PRG4	TNXB	0.668215	0.668215	positive
PRKCB	ABI3	0.683043	0.683043	positive
PRKCB	ACAP1	0.721717	0.721717	positive
PRKCB	AGAP2	0.666787	0.666787	positive
PRKCB	AIF1	0.634223	0.634223	positive
PRKCB	AKNA	0.693275	0.693275	positive
PRKCB	ANKRD44	0.705054	0.705054	positive
PRKCB	AOAH	0.745831	0.745831	positive
PRKCB	APBB1IP	0.73018	0.73018	positive
PRKCB	APOL3	0.687221	0.687221	positive
PRKCB	ARHGAP15	0.76246	0.76246	positive
PRKCB	ARHGAP25	0.830513	0.830513	positive
PRKCB	ARHGAP30	0.801166	0.801166	positive
PRKCB	ARHGAP9	0.721358	0.721358	positive
PRKCB	ASB2	0.653292	0.653292	positive
PRKCB	ATP8B4	0.604332	0.604332	positive
PRKCB	BCL11B	0.669627	0.669627	positive
PRKCB	BIN2	0.741335	0.741335	positive
PRKCB	BTK	0.773362	0.773362	positive
PRKCB	C16ORF54	0.681608	0.681608	positive
PRKCB	C1ORF162	0.604116	0.604116	positive
PRKCB	C3AR1	0.639395	0.639395	positive
PRKCB	CARD8	0.645086	0.645086	positive
PRKCB	CCDC69	0.601769	0.601769	positive
PRKCB	CCND2	0.60937	0.60937	positive
PRKCB	CCR1	0.602728	0.602728	positive
PRKCB	CCR2	0.767029	0.767029	positive
PRKCB	CCR5	0.759023	0.759023	positive
PRKCB	CCR6	0.733138	0.733138	positive
PRKCB	CCR7	0.751385	0.751385	positive
PRKCB	CD180	0.741853	0.741853	positive
PRKCB	CD1D	0.656685	0.656685	positive
PRKCB	CD2	0.725239	0.725239	positive
PRKCB	CD200R1	0.721629	0.721629	positive
PRKCB	CD22	0.700897	0.700897	positive
PRKCB	CD226	0.730615	0.730615	positive
PRKCB	CD244	0.603009	0.603009	positive
PRKCB	CD247	0.720146	0.720146	positive
PRKCB	CD27	0.660042	0.660042	positive
PRKCB	CD28	0.751928	0.751928	positive
PRKCB	CD33	0.635581	0.635581	positive
PRKCB	CD37	0.783521	0.783521	positive
PRKCB	CD3D	0.618427	0.618427	positive
PRKCB	CD3E	0.722173	0.722173	positive
PRKCB	CD48	0.702749	0.702749	positive
PRKCB	CD5	0.76182	0.76182	positive
PRKCB	CD52	0.636189	0.636189	positive
PRKCB	CD53	0.746097	0.746097	positive
PRKCB	CD6	0.704117	0.704117	positive
PRKCB	CD69	0.646727	0.646727	positive
PRKCB	CD79B	0.645845	0.645845	positive
PRKCB	CD80	0.624904	0.624904	positive
PRKCB	CD84	0.732682	0.732682	positive
PRKCB	CD86	0.63076	0.63076	positive
PRKCB	CD96	0.697886	0.697886	positive
PRKCB	CIITA	0.642081	0.642081	positive
PRKCB	CLEC10A	0.737194	0.737194	positive
PRKCB	CLEC4A	0.609361	0.609361	positive
PRKCB	CMKLR1	0.734084	0.734084	positive
PRKCB	CORO1A	0.648654	0.648654	positive
PRKCB	CR1	0.728766	0.728766	positive
PRKCB	CSF1R	0.66432	0.66432	positive
PRKCB	CSF2RB	0.807924	0.807924	positive
PRKCB	CXCR4	0.630154	0.630154	positive
PRKCB	CXCR5	0.67942	0.67942	positive
PRKCB	CXCR6	0.65013	0.65013	positive
PRKCB	CYBB	0.715274	0.715274	positive
PRKCB	CYLD	0.683296	0.683296	positive
PRKCB	CYTH4	0.697565	0.697565	positive
PRKCB	CYTIP	0.716535	0.716535	positive
PRKCB	DNAJC5B	0.603457	0.603457	positive
PRKCB	DOCK10	0.675023	0.675023	positive
PRKCB	DOCK11	0.62	0.62	positive
PRKCB	DOCK2	0.826874	0.826874	positive
PRKCB	DOCK8	0.750825	0.750825	positive
PRKCB	DOK2	0.635936	0.635936	positive
PRKCB	DOK3	0.61716	0.61716	positive
PRKCB	DPEP2	0.634305	0.634305	positive
PRKCB	EVI2A	0.664613	0.664613	positive
PRKCB	EVI2B	0.817983	0.817983	positive
PRKCB	FAM78A	0.761619	0.761619	positive
PRKCB	FERMT3	0.656266	0.656266	positive
PRKCB	FGD2	0.751254	0.751254	positive
PRKCB	FGD3	0.65274	0.65274	positive
PRKCB	FGL2	0.737723	0.737723	positive
PRKCB	FGR	0.651589	0.651589	positive
PRKCB	FMNL3	0.664028	0.664028	positive
PRKCB	FNBP1	0.614796	0.614796	positive
PRKCB	FOXP3	0.603583	0.603583	positive
PRKCB	FPR3	0.629913	0.629913	positive
PRKCB	GAB3	0.729047	0.729047	positive
PRKCB	GAPT	0.702476	0.702476	positive
PRKCB	GBP4	0.609583	0.609583	positive
PRKCB	GIMAP1	0.727618	0.727618	positive
PRKCB	GIMAP2	0.603663	0.603663	positive
PRKCB	GIMAP4	0.7839	0.7839	positive
PRKCB	GIMAP5	0.754295	0.754295	positive
