gene_a	gene_b	weight	abs_weight	edge_type
ITGB2	FCGR3A	0.74292	0.74292	positive
ITGB2	FERMT3	0.850691	0.850691	positive
ITGB2	FGL2	0.713802	0.713802	positive
ITGB2	FGR	0.8196	0.8196	positive
ITGB2	HCK	0.810751	0.810751	positive
ITGB2	HCST	0.758825	0.758825	positive
ITGB2	HK3	0.792304	0.792304	positive
ITGB2	HLA-DMB	0.794005	0.794005	positive
ITGB2	HLA-DPA1	0.802847	0.802847	positive
ITGB2	HLA-DPB1	0.802744	0.802744	positive
ITGB2	HLA-DRA	0.788788	0.788788	positive
ITGB2	IKZF1	0.723591	0.723591	positive
ITGB2	IL10RA	0.779342	0.779342	positive
ITGB2	IL21R	0.718591	0.718591	positive
ITGB2	IRF8	0.736763	0.736763	positive
ITGB2	ITGAL	0.736384	0.736384	positive
ITGB2	ITGAX	0.772012	0.772012	positive
ITGB2	ALOX5	0.772388	0.772388	positive
ITGB2	ALOX5AP	0.75061	0.75061	positive
ITGB2	CD68	0.752355	0.752355	positive
ITGB2	CD80	0.753414	0.753414	positive
ITGB2	DOCK8	0.723826	0.723826	positive
ITGB2	FCGR2A	0.723571	0.723571	positive
ITGB2	HLA-DOA	0.745053	0.745053	positive
ITGB2	HLA-DQA1	0.721743	0.721743	positive
ITGB2	HLA-DRB1	0.709559	0.709559	positive
ITGB2	ITGAM	0.860846	0.860846	positive
ITGB2	LAPTM5	0.86372	0.86372	positive
ITGB2	LAT2	0.736204	0.736204	positive
ITGB2	LCP1	0.747484	0.747484	positive
ITGB2	LCP2	0.802954	0.802954	positive
ITGB2	LILRA6	0.705082	0.705082	positive
ITGB2	LILRB2	0.74391	0.74391	positive
ITGB2	LILRB3	0.722965	0.722965	positive
ITGB2	LILRB4	0.756385	0.756385	positive
ITGB2	LPXN	0.788171	0.788171	positive
ITGB2	LSP1	0.815223	0.815223	positive
ITGB2	LST1	0.763292	0.763292	positive
ITGB2	MAFB	0.705164	0.705164	positive
ITGB2	MPEG1	0.763221	0.763221	positive
ITGB2	MS4A7	0.714092	0.714092	positive
ITGB2	MSR1	0.733672	0.733672	positive
ITGB2	NCF1	0.75386	0.75386	positive
ITGB2	NCF2	0.770075	0.770075	positive
ITGB2	NCF4	0.783398	0.783398	positive
ITGB2	NFAM1	0.842318	0.842318	positive
ITGB2	NLRP3	0.761627	0.761627	positive
ITGB2	P2RX7	0.77743	0.77743	positive
ITGB2	PARVG	0.760242	0.760242	positive
ITGB2	PIK3AP1	0.776281	0.776281	positive
ITGB2	PIK3R5	0.766913	0.766913	positive
ITGB2	PIK3R6	0.755911	0.755911	positive
ITGB2	PLEKHO2	0.785084	0.785084	positive
ITGB2	PRAM1	0.78449	0.78449	positive
ITGB2	PTAFR	0.740768	0.740768	positive
ITGB2	PTPN22	0.7714	0.7714	positive
ITGB2	PTPRC	0.757507	0.757507	positive
ITGB2	PTPRO	0.785648	0.785648	positive
ITGB2	RAC2	0.705257	0.705257	positive
ITGB2	RASGRP4	0.741424	0.741424	positive
ITGB2	SELPLG	0.833275	0.833275	positive
ITGB2	SIGLEC1	0.73739	0.73739	positive
ITGB2	SIGLEC5	0.72807	0.72807	positive
ITGB2	SIRPA	0.766409	0.766409	positive
ITGB2	SLA	0.768132	0.768132	positive
ITGB2	SLAMF8	0.815903	0.815903	positive
ITGB2	SLC15A3	0.825708	0.825708	positive
ITGB2	SLC1A3	0.706059	0.706059	positive
ITGB2	SLC31A2	0.737138	0.737138	positive
ITGB2	SLC37A2	0.769865	0.769865	positive
ITGB2	SLC7A7	0.724766	0.724766	positive
ITGB2	SLCO2B1	0.794842	0.794842	positive
ITGB2	SPN	0.794849	0.794849	positive
ITGB2	STK10	0.719872	0.719872	positive
ITGB2	TAGAP	0.749504	0.749504	positive
ITGB2	TLR4	0.709208	0.709208	positive
ITGB2	TLR7	0.747924	0.747924	positive
ITGB2	TREM2	0.765282	0.765282	positive
ITGB2	TYROBP	0.814339	0.814339	positive
ITGB2	VAV1	0.735948	0.735948	positive
SAMD9L	APOL3	0.761358	0.761358	positive
SAMD9L	CCR5	0.715511	0.715511	positive
SAMD9L	GBP4	0.733796	0.733796	positive
SAMD9L	GBP1	0.750319	0.750319	positive
SAMD9L	APOL6	0.746091	0.746091	positive
SAMD9L	DDX60	0.739828	0.739828	positive
SAMD9L	IFIH1	0.702641	0.702641	positive
SAMD9L	OAS2	0.715886	0.715886	positive
SAMD9L	TAP2	0.711844	0.711844	positive
MBD3	CSNK1G2	0.771041	0.771041	positive
MBD3	FZR1	0.704081	0.704081	positive
MBD3	HDGFL2	0.769699	0.769699	positive
MBD3	NCLN	0.718636	0.718636	positive
MBD3	ZNF668	0.713292	0.713292	positive
VPS13D	SPEN	0.746048	0.746048	positive
CLCN7	TELO2	0.728716	0.728716	positive
VPS13C	HERC1	0.743282	0.743282	positive
STAB1	CD14	0.74673	0.74673	positive
STAB1	CSF1R	0.70461	0.70461	positive
STAB1	CYTH4	0.758569	0.758569	positive
STAB1	FERMT3	0.712538	0.712538	positive
STAB1	LILRB2	0.741326	0.741326	positive
STAB1	PLEKHO2	0.719469	0.719469	positive
UTRN	REV3L	0.735881	0.735881	positive
SELP	A2M	0.717472	0.717472	positive
SELP	C7	0.758392	0.758392	positive
SELP	INMT	0.709006	0.709006	positive
SELP	VWF	0.709823	0.709823	positive
MFNG	CD4	0.707223	0.707223	positive
MFNG	IL16	0.720582	0.720582	positive
MFNG	ABI3	0.728858	0.728858	positive
MFNG	ARHGAP25	0.719778	0.719778	positive
MFNG	ARHGAP30	0.719447	0.719447	positive
MFNG	CD37	0.744221	0.744221	positive
MFNG	CSF2RB	0.718586	0.718586	positive
MFNG	CYTH4	0.709057	0.709057	positive
MFNG	EVI2B	0.709392	0.709392	positive
MFNG	FAM78A	0.715176	0.715176	positive
MFNG	FERMT3	0.724798	0.724798	positive
MFNG	GIMAP5	0.721742	0.721742	positive
MFNG	GIMAP6	0.742636	0.742636	positive
MFNG	GMFG	0.711896	0.711896	positive
MFNG	IL10RA	0.73873	0.73873	positive
MFNG	IRF8	0.743968	0.743968	positive
MFNG	RCSD1	0.717594	0.717594	positive
MFNG	SELPLG	0.728181	0.728181	positive
MFNG	TAGAP	0.704108	0.704108	positive
NR2C2	ZNF445	0.754749	0.754749	positive
GRHL2	ESRP1	0.762749	0.762749	positive
PABPC1L	CCNL2	0.815856	0.815856	positive
PABPC1L	HSF4	0.766832	0.766832	positive
PABPC1L	GUSBP11	0.809472	0.809472	positive
PABPC1L	CDK5RAP3	0.796683	0.796683	positive
PABPC1L	GOLGA8A	0.752898	0.752898	positive
PABPC1L	MAPK8IP3	0.745905	0.745905	positive
PABPC1L	PDXDC2P-NPIPB14P	0.764289	0.764289	positive
GAS7	A2M	0.733314	0.733314	positive
GAS7	ABI3BP	0.70157	0.70157	positive
GAS7	AOC3	0.770991	0.770991	positive
GAS7	FGD5	0.738959	0.738959	positive
GAS7	FLI1	0.764833	0.764833	positive
GAS7	ARHGAP30	0.747398	0.747398	positive
GAS7	ARHGEF6	0.770237	0.770237	positive
GAS7	BNC2	0.752946	0.752946	positive
GAS7	C1R	0.709698	0.709698	positive
GAS7	CCDC80	0.715375	0.715375	positive
GAS7	CD28	0.705722	0.705722	positive
GAS7	CD37	0.721932	0.721932	positive
GAS7	CD4	0.80519	0.80519	positive
GAS7	CMKLR1	0.735597	0.735597	positive
GAS7	COL6A3	0.744557	0.744557	positive
GAS7	CSF1R	0.705726	0.705726	positive
GAS7	CSF2RB	0.74558	0.74558	positive
GAS7	CXCL12	0.75125	0.75125	positive
GAS7	DAB2	0.717593	0.717593	positive
GAS7	DCN	0.751299	0.751299	positive
GAS7	DOCK2	0.77868	0.77868	positive
GAS7	EMILIN1	0.705316	0.705316	positive
GAS7	EPB41L2	0.762678	0.762678	positive
GAS7	ETS1	0.717688	0.717688	positive
GAS7	EVI2B	0.749293	0.749293	positive
GAS7	FMNL3	0.731089	0.731089	positive
GAS7	HEG1	0.708787	0.708787	positive
GAS7	IKZF1	0.759765	0.759765	positive
GAS7	IL10RA	0.739704	0.739704	positive
GAS7	IL16	0.785801	0.785801	positive
GAS7	IL7R	0.721235	0.721235	positive
GAS7	IRF8	0.706255	0.706255	positive
GAS7	KLHL6	0.741607	0.741607	positive
GAS7	LRP1	0.745034	0.745034	positive
GAS7	LTBP2	0.763695	0.763695	positive
GAS7	MFAP4	0.739809	0.739809	positive
GAS7	MPEG1	0.76566	0.76566	positive
GAS7	MYLK	0.78081	0.78081	positive
GAS7	NFAM1	0.717133	0.717133	positive
GAS7	PDGFRB	0.705697	0.705697	positive
GAS7	PIK3CG	0.735314	0.735314	positive
GAS7	PIK3R5	0.734234	0.734234	positive
GAS7	PLEKHO2	0.723518	0.723518	positive
GAS7	PLXDC2	0.802377	0.802377	positive
GAS7	PLXNC1	0.759573	0.759573	positive
GAS7	PRELP	0.725495	0.725495	positive
GAS7	PRKCB	0.701449	0.701449	positive
GAS7	PTGER4	0.704429	0.704429	positive
GAS7	PTPRC	0.728323	0.728323	positive
GAS7	RASSF2	0.778118	0.778118	positive
GAS7	SELPLG	0.722788	0.722788	positive
GAS7	SERPING1	0.774277	0.774277	positive
GAS7	SGCD	0.769546	0.769546	positive
GAS7	SH2B3	0.755046	0.755046	positive
GAS7	SIRPA	0.724026	0.724026	positive
GAS7	SLCO2B1	0.741009	0.741009	positive
GAS7	SLIT3	0.719476	0.719476	positive
GAS7	SPN	0.706566	0.706566	positive
GAS7	SPON1	0.764545	0.764545	positive
GAS7	SSC5D	0.714937	0.714937	positive
GAS7	TAGAP	0.711114	0.711114	positive
GAS7	TCF4	0.72579	0.72579	positive
GAS7	WIPF1	0.726296	0.726296	positive
GAS7	ZEB2	0.841957	0.841957	positive
PARP14	DTX3L	0.71145	0.71145	positive
LY9	IL16	0.803053	0.803053	positive
LY9	ARHGAP15	0.735702	0.735702	positive
LY9	ARHGAP25	0.742897	0.742897	positive
LY9	CD2	0.748439	0.748439	positive
LY9	CD37	0.703343	0.703343	positive
LY9	CD48	0.77269	0.77269	positive
LY9	EVI2B	0.731989	0.731989	positive
LY9	GIMAP5	0.716774	0.716774	positive
LY9	IKZF1	0.752111	0.752111	positive
LY9	IL10RA	0.735051	0.735051	positive
LY9	IRF8	0.704091	0.704091	positive
LY9	ITGAL	0.712538	0.712538	positive
LY9	PTPN7	0.712412	0.712412	positive
LY9	PTPRC	0.720446	0.720446	positive
LY9	RCSD1	0.754617	0.754617	positive
LY9	TAGAP	0.743764	0.743764	positive
LY9	PRKCB	0.713185	0.713185	positive
LY9	CCR7	0.73678	0.73678	positive
LY9	CD27	0.835047	0.835047	positive
LY9	CD3D	0.700432	0.700432	positive
LY9	CD5	0.739175	0.739175	positive
LY9	CD6	0.724038	0.724038	positive
LY9	CXCR6	0.73655	0.73655	positive
LY9	CYTIP	0.746764	0.746764	positive
LY9	IRF4	0.753513	0.753513	positive
LY9	KLHL6	0.761533	0.761533	positive
LY9	NLRC3	0.733841	0.733841	positive
LY9	P2RY8	0.782173	0.782173	positive
LY9	PIM2	0.700197	0.700197	positive
LY9	PPP1R16B	0.74545	0.74545	positive
LY9	SLAMF7	0.746699	0.746699	positive
LY9	SP140	0.701279	0.701279	positive
LY9	TIGIT	0.715235	0.715235	positive
LILRB4	CD4	0.779816	0.779816	positive
LILRB4	ABI3	0.730765	0.730765	positive
LILRB4	AOAH	0.829446	0.829446	positive
LILRB4	ARHGAP30	0.737859	0.737859	positive
LILRB4	BIN2	0.766819	0.766819	positive
LILRB4	CCR5	0.800317	0.800317	positive
LILRB4	CD14	0.80811	0.80811	positive
LILRB4	CD300A	0.750242	0.750242	positive
LILRB4	CD37	0.704345	0.704345	positive
LILRB4	CMKLR1	0.82896	0.82896	positive
LILRB4	CSF1R	0.762972	0.762972	positive
LILRB4	CSF2RB	0.767514	0.767514	positive
LILRB4	CYTH4	0.819702	0.819702	positive
LILRB4	DOCK2	0.774948	0.774948	positive
LILRB4	DOK3	0.740322	0.740322	positive
LILRB4	EVI2B	0.73659	0.73659	positive
LILRB4	FAM78A	0.736044	0.736044	positive
LILRB4	FCGR1A	0.813236	0.813236	positive
LILRB4	FCGR3A	0.826732	0.826732	positive
LILRB4	FERMT3	0.823426	0.823426	positive
LILRB4	FGR	0.781752	0.781752	positive
LILRB4	GIMAP5	0.72824	0.72824	positive
LILRB4	HCK	0.730305	0.730305	positive
LILRB4	HCST	0.734265	0.734265	positive
LILRB4	HK3	0.759804	0.759804	positive
LILRB4	IFI30	0.756616	0.756616	positive
LILRB4	IKZF1	0.711219	0.711219	positive
LILRB4	IL10RA	0.83048	0.83048	positive
LILRB4	IL21R	0.759441	0.759441	positive
LILRB4	IRF8	0.728275	0.728275	positive
LILRB4	ITGAL	0.714713	0.714713	positive
LILRB4	ITGAX	0.772936	0.772936	positive
LILRB4	LAPTM5	0.841983	0.841983	positive
LILRB4	LCP1	0.74073	0.74073	positive
LILRB4	LCP2	0.81793	0.81793	positive
LILRB4	LILRB2	0.882452	0.882452	positive
LILRB4	APOE	0.722235	0.722235	positive
LILRB4	BCL2A1	0.703354	0.703354	positive
LILRB4	C5AR1	0.709282	0.709282	positive
LILRB4	CCL4	0.750499	0.750499	positive
LILRB4	CCR1	0.767616	0.767616	positive
LILRB4	CD68	0.758397	0.758397	positive
LILRB4	CD80	0.716887	0.716887	positive
LILRB4	DNAJC5B	0.709832	0.709832	positive
LILRB4	FCGR2B	0.736108	0.736108	positive
LILRB4	GBP5	0.776411	0.776411	positive
LILRB4	GPNMB	0.712335	0.712335	positive
LILRB4	IL2RA	0.764021	0.764021	positive
LILRB4	ITGAM	0.722798	0.722798	positive
LILRB4	KLHL6	0.701904	0.701904	positive
LILRB4	LILRA6	0.775807	0.775807	positive
LILRB4	LILRB3	0.802177	0.802177	positive
LILRB4	LILRB5	0.723292	0.723292	positive
LILRB4	LPXN	0.755471	0.755471	positive
LILRB4	MAFB	0.729057	0.729057	positive
LILRB4	MPEG1	0.789119	0.789119	positive
LILRB4	NCF1	0.825552	0.825552	positive
LILRB4	NCF1C	0.756081	0.756081	positive
LILRB4	NFAM1	0.830156	0.830156	positive
LILRB4	NPL	0.716447	0.716447	positive
LILRB4	P2RX7	0.721744	0.721744	positive
LILRB4	PDCD1LG2	0.794108	0.794108	positive
LILRB4	PIK3AP1	0.809042	0.809042	positive
LILRB4	PIK3R5	0.769361	0.769361	positive
LILRB4	PLEKHO2	0.800203	0.800203	positive
LILRB4	PTPN7	0.730432	0.730432	positive
LILRB4	PTPRC	0.769222	0.769222	positive
LILRB4	SAMSN1	0.747307	0.747307	positive
LILRB4	SELPLG	0.729646	0.729646	positive
LILRB4	SIGLEC1	0.728844	0.728844	positive
LILRB4	SIGLEC10	0.79425	0.79425	positive
LILRB4	SIGLEC5	0.713464	0.713464	positive
LILRB4	SIRPA	0.762898	0.762898	positive
LILRB4	SLA	0.755749	0.755749	positive
LILRB4	SLAMF8	0.911573	0.911573	positive
LILRB4	SLC15A3	0.754152	0.754152	positive
LILRB4	SLC1A3	0.748589	0.748589	positive
LILRB4	SLC31A2	0.76876	0.76876	positive
LILRB4	SLC37A2	0.707082	0.707082	positive
LILRB4	SLC7A7	0.785088	0.785088	positive
LILRB4	SLCO2B1	0.727785	0.727785	positive
LILRB4	STX11	0.725948	0.725948	positive
LILRB4	TAGAP	0.731827	0.731827	positive
LILRB4	TLR4	0.737267	0.737267	positive
LILRB4	TNFRSF1B	0.700377	0.700377	positive
LILRB4	TNFSF13B	0.757311	0.757311	positive
LILRB4	TYROBP	0.736612	0.736612	positive
LILRB4	WIPF1	0.734503	0.734503	positive
PLXDC2	ZEB2	0.819532	0.819532	positive
PLXDC2	CD4	0.77272	0.77272	positive
PLXDC2	DCN	0.749173	0.749173	positive
PLXDC2	MYLK	0.760489	0.760489	positive
PLXDC2	CSF1R	0.765305	0.765305	positive
PLXDC2	DOCK2	0.701774	0.701774	positive
PLXDC2	LAPTM5	0.729815	0.729815	positive
PLXDC2	MPEG1	0.703674	0.703674	positive
PLXDC2	PLEKHO2	0.740548	0.740548	positive
PLXDC2	PTPRO	0.722354	0.722354	positive
PLXDC2	SH2B3	0.71416	0.71416	positive
PLXDC2	SIRPA	0.739432	0.739432	positive
PLXDC2	SLCO2B1	0.779052	0.779052	positive
PLXDC2	WIPF1	0.721311	0.721311	positive
PLXDC2	LUM	0.737126	0.737126	positive
PLXDC2	SGCD	0.760277	0.760277	positive
PLXDC2	CCDC80	0.702045	0.702045	positive
PLXDC2	COL6A3	0.704873	0.704873	positive
PLXDC2	BNC2	0.722493	0.722493	positive
PLXDC2	FBN1	0.704607	0.704607	positive
PLXDC2	MSR1	0.727318	0.727318	positive
PLXDC2	SLC1A3	0.714548	0.714548	positive
PLXDC2	TLR4	0.775921	0.775921	positive
PLXDC2	TIMP2	0.72243	0.72243	positive
PLXDC2	GLIPR1	0.71944	0.71944	positive
PLXDC2	ITGAM	0.727323	0.727323	positive
PLXDC2	NLRP3	0.707327	0.707327	positive
PLXDC2	PIK3CG	0.724068	0.724068	positive
PLXDC2	PLXNC1	0.772015	0.772015	positive
PLXDC2	FMNL3	0.715477	0.715477	positive
PLXDC2	EPB41L2	0.749725	0.749725	positive
PLXDC2	PTGS1	0.723534	0.723534	positive
PLXDC2	AXL	0.704301	0.704301	positive
PLXDC2	DAB2	0.754053	0.754053	positive
HERC1	MYCBP2	0.770318	0.770318	positive
HERC1	SPEN	0.706018	0.706018	positive
HERC1	MACF1	0.722336	0.722336	positive
HERC1	REV3L	0.721513	0.721513	positive
UHRF1	ANLN	0.802193	0.802193	positive
UHRF1	ASF1B	0.814212	0.814212	positive
UHRF1	ATAD2	0.704988	0.704988	positive
UHRF1	AURKA	0.708264	0.708264	positive
UHRF1	BIRC5	0.761964	0.761964	positive
UHRF1	BLM	0.757202	0.757202	positive
UHRF1	CCNB1	0.74338	0.74338	positive
UHRF1	CDC45	0.807694	0.807694	positive
UHRF1	CDK1	0.726529	0.726529	positive
UHRF1	CDT1	0.811364	0.811364	positive
UHRF1	CHEK1	0.781471	0.781471	positive
UHRF1	CLSPN	0.81894	0.81894	positive
UHRF1	DTL	0.805012	0.805012	positive
UHRF1	E2F8	0.72108	0.72108	positive
UHRF1	EME1	0.733899	0.733899	positive
UHRF1	FAM111B	0.763363	0.763363	positive
UHRF1	FAM83D	0.701325	0.701325	positive
UHRF1	FANCI	0.753469	0.753469	positive
UHRF1	FEN1	0.839766	0.839766	positive
UHRF1	HELLS	0.773179	0.773179	positive
UHRF1	INCENP	0.744419	0.744419	positive
UHRF1	IQGAP3	0.780756	0.780756	positive
UHRF1	KIF20A	0.800049	0.800049	positive
UHRF1	KPNA2	0.778052	0.778052	positive
UHRF1	LMNB1	0.80947	0.80947	positive
UHRF1	MAD2L1	0.71471	0.71471	positive
UHRF1	MCM2	0.762409	0.762409	positive
UHRF1	MCM4	0.758355	0.758355	positive
UHRF1	MCM6	0.775409	0.775409	positive
UHRF1	MKI67	0.84356	0.84356	positive
UHRF1	MYBL2	0.832913	0.832913	positive
UHRF1	NCAPG2	0.742435	0.742435	positive
UHRF1	PKMYT1	0.825918	0.825918	positive
UHRF1	RAD51AP1	0.720614	0.720614	positive
UHRF1	SHCBP1	0.773328	0.773328	positive
UHRF1	SPAG5	0.814028	0.814028	positive
UHRF1	STIL	0.770027	0.770027	positive
UHRF1	TK1	0.730135	0.730135	positive
UHRF1	TRIP13	0.718344	0.718344	positive
UHRF1	TYMS	0.727023	0.727023	positive
UHRF1	UBE2C	0.75574	0.75574	positive
UHRF1	CCNF	0.711691	0.711691	positive
UHRF1	CHAF1A	0.844964	0.844964	positive
UHRF1	E2F1	0.706082	0.706082	positive
UHRF1	E2F2	0.77425	0.77425	positive
UHRF1	EZH2	0.724497	0.724497	positive
UHRF1	LMNB2	0.827112	0.827112	positive
UHRF1	TIMELESS	0.705055	0.705055	positive
UHRF1	WDHD1	0.730306	0.730306	positive
UHRF1	WDR76	0.701928	0.701928	positive
UHRF1	XRCC2	0.746084	0.746084	positive
UHRF1	ZNF367	0.716344	0.716344	positive
CYTH4	FLI1	0.719654	0.719654	positive
CYTH4	ZEB2	0.752768	0.752768	positive
CYTH4	ARHGEF6	0.779226	0.779226	positive
CYTH4	CD4	0.85963	0.85963	positive
CYTH4	IL16	0.814464	0.814464	positive
CYTH4	ABI3	0.858295	0.858295	positive
CYTH4	AGAP2	0.772202	0.772202	positive
CYTH4	AOAH	0.821445	0.821445	positive
CYTH4	APBB1IP	0.76718	0.76718	positive
CYTH4	APOL3	0.739723	0.739723	positive
CYTH4	ARHGAP15	0.771837	0.771837	positive
CYTH4	ARHGAP25	0.816782	0.816782	positive
CYTH4	ARHGAP30	0.868548	0.868548	positive
CYTH4	BIN2	0.852286	0.852286	positive
CYTH4	CCR5	0.864096	0.864096	positive
CYTH4	CD14	0.838193	0.838193	positive
CYTH4	CD2	0.776619	0.776619	positive
CYTH4	CD300A	0.763589	0.763589	positive
CYTH4	CD300LF	0.712758	0.712758	positive
CYTH4	CD37	0.848011	0.848011	positive
CYTH4	CD48	0.71935	0.71935	positive
CYTH4	CD74	0.701389	0.701389	positive
CYTH4	CIITA	0.736345	0.736345	positive
CYTH4	CLEC10A	0.751109	0.751109	positive
CYTH4	CLEC4A	0.766719	0.766719	positive
CYTH4	CMKLR1	0.808166	0.808166	positive
CYTH4	CORO1A	0.81784	0.81784	positive
CYTH4	CSF1R	0.839914	0.839914	positive
CYTH4	CSF2RB	0.8542	0.8542	positive
CYTH4	ALOX5	0.709695	0.709695	positive
CYTH4	ATP8B4	0.762032	0.762032	positive
CYTH4	BCL2A1	0.729297	0.729297	positive
CYTH4	C16ORF54	0.719602	0.719602	positive
CYTH4	CCL4	0.723169	0.723169	positive
CYTH4	CCR1	0.766431	0.766431	positive
CYTH4	CCR2	0.773324	0.773324	positive
CYTH4	CD180	0.815166	0.815166	positive
CYTH4	CD28	0.774171	0.774171	positive
CYTH4	CD5	0.710989	0.710989	positive
CYTH4	CD6	0.720378	0.720378	positive
CYTH4	CD68	0.715085	0.715085	positive
CYTH4	CD80	0.749963	0.749963	positive
CYTH4	CR1	0.706748	0.706748	positive
CYTH4	CXCR3	0.703631	0.703631	positive
CYTH4	CYTIP	0.744356	0.744356	positive
CYTH4	DOCK10	0.716145	0.716145	positive
CYTH4	DOCK2	0.856871	0.856871	positive
CYTH4	DOCK8	0.743881	0.743881	positive
CYTH4	DOK3	0.841289	0.841289	positive
CYTH4	EMP3	0.700152	0.700152	positive
CYTH4	EVI2A	0.777545	0.777545	positive
CYTH4	EVI2B	0.853043	0.853043	positive
CYTH4	FAM78A	0.835451	0.835451	positive
CYTH4	FCGR1A	0.81445	0.81445	positive
CYTH4	FCGR2B	0.75799	0.75799	positive
CYTH4	FCGR3A	0.774342	0.774342	positive
CYTH4	FERMT3	0.912573	0.912573	positive
CYTH4	FGD3	0.736298	0.736298	positive
CYTH4	FGL2	0.755167	0.755167	positive
CYTH4	FGR	0.822715	0.822715	positive
CYTH4	FMNL3	0.71346	0.71346	positive
CYTH4	FOXP3	0.704852	0.704852	positive
CYTH4	GAB3	0.758842	0.758842	positive
CYTH4	GBP5	0.727193	0.727193	positive
CYTH4	GGTA1	0.710306	0.710306	positive
CYTH4	GIMAP5	0.796327	0.796327	positive
CYTH4	GIMAP6	0.770778	0.770778	positive
CYTH4	GLIPR2	0.700683	0.700683	positive
CYTH4	GMFG	0.78937	0.78937	positive
CYTH4	HCK	0.797449	0.797449	positive
CYTH4	HCLS1	0.773655	0.773655	positive
CYTH4	HCST	0.828852	0.828852	positive
CYTH4	HK3	0.769369	0.769369	positive
CYTH4	HLA-DMB	0.731891	0.731891	positive
CYTH4	HLA-DPA1	0.708304	0.708304	positive
CYTH4	HLA-DPB1	0.717511	0.717511	positive
CYTH4	HLA-DRA	0.710013	0.710013	positive
CYTH4	HVCN1	0.727486	0.727486	positive
CYTH4	ICOS	0.719984	0.719984	positive
CYTH4	IFI30	0.730298	0.730298	positive
CYTH4	IKZF1	0.826616	0.826616	positive
CYTH4	IL10RA	0.898439	0.898439	positive
CYTH4	IL21R	0.859986	0.859986	positive
CYTH4	IL2RB	0.732399	0.732399	positive
CYTH4	IL2RG	0.762122	0.762122	positive
CYTH4	INPP5D	0.72963	0.72963	positive
CYTH4	IRF8	0.815219	0.815219	positive
CYTH4	ITGAL	0.826868	0.826868	positive
CYTH4	ITGAM	0.783752	0.783752	positive
CYTH4	ITGAX	0.820361	0.820361	positive
CYTH4	ITGB7	0.793317	0.793317	positive
CYTH4	KBTBD8	0.714022	0.714022	positive
CYTH4	KLHL6	0.774247	0.774247	positive
CYTH4	LAPTM5	0.883946	0.883946	positive
CYTH4	LAT2	0.774869	0.774869	positive
CYTH4	LCP1	0.771988	0.771988	positive
CYTH4	LCP2	0.895727	0.895727	positive
CYTH4	LILRA6	0.747457	0.747457	positive
CYTH4	LILRB2	0.850994	0.850994	positive
CYTH4	LILRB3	0.780961	0.780961	positive
CYTH4	LPXN	0.862896	0.862896	positive
CYTH4	LSP1	0.785121	0.785121	positive
CYTH4	LST1	0.740957	0.740957	positive
CYTH4	MAFB	0.76783	0.76783	positive
CYTH4	MPEG1	0.830171	0.830171	positive
CYTH4	NCF1	0.872294	0.872294	positive
CYTH4	NCF1C	0.804286	0.804286	positive
CYTH4	NCF2	0.712838	0.712838	positive
CYTH4	NCF4	0.80874	0.80874	positive
CYTH4	NFAM1	0.839818	0.839818	positive
CYTH4	NLRC3	0.711049	0.711049	positive
CYTH4	NLRP3	0.751042	0.751042	positive
CYTH4	P2RX7	0.749687	0.749687	positive
CYTH4	PARVG	0.821466	0.821466	positive
CYTH4	PDCD1LG2	0.774291	0.774291	positive
CYTH4	PIK3AP1	0.815311	0.815311	positive
CYTH4	PIK3CD	0.72383	0.72383	positive
CYTH4	PIK3CG	0.737439	0.737439	positive
CYTH4	PIK3R5	0.822133	0.822133	positive
CYTH4	PIK3R6	0.798007	0.798007	positive
CYTH4	PLEKHO2	0.878614	0.878614	positive
CYTH4	PRAM1	0.700859	0.700859	positive
CYTH4	PREX1	0.729466	0.729466	positive
CYTH4	PTPN22	0.751016	0.751016	positive
CYTH4	PTPN7	0.879292	0.879292	positive
CYTH4	PTPRC	0.849918	0.849918	positive
CYTH4	PTPRO	0.754304	0.754304	positive
CYTH4	RAC2	0.750926	0.750926	positive
CYTH4	RASGRP4	0.716669	0.716669	positive
CYTH4	RCSD1	0.748214	0.748214	positive
CYTH4	RUNX3	0.701471	0.701471	positive
CYTH4	SAMSN1	0.771087	0.771087	positive
CYTH4	SELPLG	0.857072	0.857072	positive
CYTH4	SH2B3	0.751525	0.751525	positive
CYTH4	SIGLEC1	0.74172	0.74172	positive
CYTH4	SIGLEC10	0.788894	0.788894	positive
CYTH4	SIGLEC5	0.735489	0.735489	positive
CYTH4	SIRPA	0.785107	0.785107	positive
CYTH4	SLA	0.79368	0.79368	positive
CYTH4	SLAMF8	0.873987	0.873987	positive
CYTH4	SLC15A3	0.783135	0.783135	positive
CYTH4	SLC1A3	0.702151	0.702151	positive
CYTH4	SLC31A2	0.740485	0.740485	positive
CYTH4	SLC37A2	0.741647	0.741647	positive
CYTH4	SLC7A7	0.767838	0.767838	positive
CYTH4	SLCO2B1	0.781566	0.781566	positive
CYTH4	SP140	0.727772	0.727772	positive
CYTH4	SPN	0.768713	0.768713	positive
CYTH4	STK10	0.747545	0.747545	positive
CYTH4	STX11	0.721007	0.721007	positive
CYTH4	TAGAP	0.839934	0.839934	positive
CYTH4	TIGIT	0.722464	0.722464	positive
CYTH4	TLR4	0.761483	0.761483	positive
CYTH4	TLR7	0.784334	0.784334	positive
CYTH4	TNFRSF1B	0.765571	0.765571	positive
